RandRep,Animal,Gen,Treatment,Treat,Line,Vial,Ind,MD,multiout,Index,Trait,Score
1,1547,1,S,1,16,1,2,4.70232497582247,0,ILD2.5,5,0.500014745990949
1,1548,1,S,1,16,1,3,2.8709991800342,0,CS,1,1212.65164000218
1,1548,1,S,1,16,1,3,2.8709991800342,0,ILD2.5,5,0.517057547669375
1,1549,1,S,1,16,1,4,7.02654842946632,0,CS,1,1189.50307084746
1,1549,1,S,1,16,1,4,7.02654842946632,0,ILD2.5,5,0.513976676843417
1,1550,1,S,1,16,1,5,5.7317727955412,0,CS,1,1188.62179762015
1,1550,1,S,1,16,1,5,5.7317727955412,0,ILD2.5,5,0.51061080701931
1,1551,1,S,1,16,1,6,4.27946233919605,0,CS,1,1188.95986288669
1,1551,1,S,1,16,1,6,4.27946233919605,0,ILD2.5,5,0.507987778195436
1,1552,1,S,1,16,2,1,3.85948305369114,0,CS,1,1195.79197373307
1,1552,1,S,1,16,2,1,3.85948305369114,0,ILD2.5,5,0.504596621798836
1,1553,1,S,1,16,2,2,10.7315566578063,0,CS,1,1141.31026067021
1,1553,1,S,1,16,2,2,10.7315566578063,0,ILD2.5,5,0.507792328610687
1,1554,1,S,1,16,2,3,1.55798887997165,0,CS,1,1199.8072993425
1,1554,1,S,1,16,2,3,1.55798887997165,0,ILD2.5,5,0.509220402740254
1,1555,1,S,1,16,2,4,16.8375194659822,0,CS,1,1143.8852895092
1,1555,1,S,1,16,2,4,16.8375194659822,0,ILD2.5,5,0.516985817124043
1,1556,1,S,1,16,2,5,4.58993177209226,0,CS,1,1202.66029192693
1,1556,1,S,1,16,2,5,4.58993177209226,0,ILD2.5,5,0.506621301957496
1,1557,1,S,1,16,2,6,11.2531225297252,0,CS,1,1220.90876900046
1,1557,1,S,1,16,2,6,11.2531225297252,0,ILD2.5,5,0.50218140854536
1,2042,1,S,1,17,1,1,4.69516807724707,0,CS,1,1196.54874070757
1,2042,1,S,1,17,1,1,4.69516807724707,0,ILD2.5,5,0.503837705210053
1,2043,1,S,1,17,1,3,9.49737676798828,0,CS,1,1210.78477764538
1,2043,1,S,1,17,1,3,9.49737676798828,0,ILD2.5,5,0.501763827538275
1,2044,1,S,1,17,1,4,1.12354655524011,0,CS,1,1210.3510051037
1,2044,1,S,1,17,1,4,1.12354655524011,0,ILD2.5,5,0.501577620971518
1,2045,1,S,1,17,1,5,2.51564505617449,0,CS,1,1207.36968470951
1,2045,1,S,1,17,1,5,2.51564505617449,0,ILD2.5,5,0.503311931715769
1,2046,1,S,1,17,1,6,5.78913349711924,0,CS,1,1175.18896825621
1,2046,1,S,1,17,1,6,5.78913349711924,0,ILD2.5,5,0.502885979805294
1,2047,1,S,1,17,2,1,6.17344648492903,0,CS,1,1223.78111695769
1,2047,1,S,1,17,2,1,6.17344648492903,0,ILD2.5,5,0.495187568373591
1,2048,1,S,1,17,2,2,1.67217162560953,0,CS,1,1204.4703769246
1,2048,1,S,1,17,2,2,1.67217162560953,0,ILD2.5,5,0.503329276930127
1,2049,1,S,1,17,2,3,5.08504996180079,0,CS,1,1195.25682967673
1,2049,1,S,1,17,2,3,5.08504996180079,0,ILD2.5,5,0.503605241734129
1,2050,1,S,1,17,2,4,6.24788328469301,0,CS,1,1201.60577746798
1,2050,1,S,1,17,2,4,6.24788328469301,0,ILD2.5,5,0.503303878321197
1,2051,1,S,1,17,2,5,9.95265294543246,0,CS,1,1179.6422244807
1,2051,1,S,1,17,2,5,9.95265294543246,0,ILD2.5,5,0.495103068885827
1,2052,1,S,1,17,2,6,5.34968012818685,0,CS,1,1204.19258334278
1,2052,1,S,1,17,2,6,5.34968012818685,0,ILD2.5,5,0.496594959226503
1,750,1,S,1,18,1,1,10.9039599420955,0,CS,1,1200.12564157072
1,750,1,S,1,18,1,1,10.9039599420955,0,ILD2.5,5,0.511221117357001
1,751,1,S,1,18,1,2,4.0696166182422,0,CS,1,1228.98946745328
1,751,1,S,1,18,1,2,4.0696166182422,0,ILD2.5,5,0.505715116854268
1,752,1,S,1,18,1,3,5.02018426053116,0,CS,1,1229.1191064245
1,752,1,S,1,18,1,3,5.02018426053116,0,ILD2.5,5,0.504661980980617
1,753,1,S,1,18,1,4,8.5119360270058,0,CS,1,1228.25630694719
1,753,1,S,1,18,1,4,8.5119360270058,0,ILD2.5,5,0.509229116087937
1,754,1,S,1,18,1,5,6.05589523757238,0,CS,1,1232.12084544405
1,754,1,S,1,18,1,5,6.05589523757238,0,ILD2.5,5,0.507972406011273
1,755,1,S,1,18,1,6,10.4119953147134,0,CS,1,1219.05774177344
1,755,1,S,1,18,1,6,10.4119953147134,0,ILD2.5,5,0.494811915445057
1,756,1,S,1,18,2,2,11.7426760018952,0,CS,1,1239.8492739935
1,756,1,S,1,18,2,2,11.7426760018952,0,ILD2.5,5,0.507725342127583
1,757,1,S,1,18,2,3,1.5342491486701,0,CS,1,1213.39184840585
1,757,1,S,1,18,2,3,1.5342491486701,0,ILD2.5,5,0.503310706241278
1,758,1,S,1,18,2,4,12.5816746055973,0,CS,1,1233.79270724236
1,758,1,S,1,18,2,4,12.5816746055973,0,ILD2.5,5,0.495409390050943
1,759,1,S,1,18,2,5,8.93928731932455,0,CS,1,1240.53071080261
1,759,1,S,1,18,2,5,8.93928731932455,0,ILD2.5,5,0.497618643904339
1,760,1,S,1,18,2,6,10.1606517764074,0,CS,1,1212.97055016004
1,760,1,S,1,18,2,6,10.1606517764074,0,ILD2.5,5,0.509816497306126
1,6344,1,S,1,19,1,2,8.3429562559079,0,CS,1,1265.51877812135
1,6344,1,S,1,19,1,2,8.3429562559079,0,ILD2.5,5,0.514072131922853
1,6345,1,S,1,19,1,3,3.81579828755729,0,CS,1,1226.72853104869
1,6345,1,S,1,19,1,3,3.81579828755729,0,ILD2.5,5,0.511602803326304
1,6346,1,S,1,19,1,5,12.7233918886398,0,CS,1,1225.87519756294
1,6346,1,S,1,19,1,5,12.7233918886398,0,ILD2.5,5,0.499512603170948
1,6347,1,S,1,19,1,6,3.20174581936552,0,CS,1,1234.18547138498
1,6347,1,S,1,19,1,6,3.20174581936552,0,ILD2.5,5,0.50434644948889
1,6348,1,S,1,19,1,8,9.61324406537593,0,CS,1,1262.74814942999
1,6348,1,S,1,19,1,8,9.61324406537593,0,ILD2.5,5,0.506936294636505
1,6349,1,S,1,19,2,1,3.42075678376901,0,CS,1,1234.07050041721
1,6349,1,S,1,19,2,1,3.42075678376901,0,ILD2.5,5,0.504080698212719
1,6350,1,S,1,19,2,2,2.66014402579694,0,CS,1,1224.10329992565
1,6350,1,S,1,19,2,2,2.66014402579694,0,ILD2.5,5,0.511455956831842
1,6351,1,S,1,19,2,5,2.36335912921367,0,CS,1,1205.23091379019
1,6351,1,S,1,19,2,5,2.36335912921367,0,ILD2.5,5,0.509678808352714
1,6352,1,S,1,19,2,7,15.8599741807076,0,CS,1,1213.02944912497
1,6352,1,S,1,19,2,7,15.8599741807076,0,ILD2.5,5,0.487652203578759
1,4349,1,S,1,20,1,1,7.39645943689116,0,CS,1,1227.99167568658
1,4349,1,S,1,20,1,1,7.39645943689116,0,ILD2.5,5,0.515320987025837
1,4350,1,S,1,20,1,2,4.49585826422694,0,CS,1,1184.96235289471
1,4350,1,S,1,20,1,2,4.49585826422694,0,ILD2.5,5,0.500909086910086
1,4351,1,S,1,20,1,3,4.14810867427096,0,CS,1,1198.495631105
1,4351,1,S,1,20,1,3,4.14810867427096,0,ILD2.5,5,0.513470035995138
1,4352,1,S,1,20,1,4,25.0201047061592,1,CS,1,1185.13871668162
1,4352,1,S,1,20,1,4,25.0201047061592,1,ILD2.5,5,0.489530897757121
1,4353,1,S,1,20,1,5,5.58301455917246,0,CS,1,1177.95264949166
1,4353,1,S,1,20,1,5,5.58301455917246,0,ILD2.5,5,0.5038447792097
1,4354,1,S,1,20,1,6,8.08093542711875,0,CS,1,1174.39838025925
1,4354,1,S,1,20,1,6,8.08093542711875,0,ILD2.5,5,0.501792578464982
1,4355,1,S,1,20,2,1,3.90389421414081,0,CS,1,1219.14624043039
1,4355,1,S,1,20,2,1,3.90389421414081,0,ILD2.5,5,0.513744718633256
1,4356,1,S,1,20,2,2,9.13776681021814,0,CS,1,1186.13321342925
1,4356,1,S,1,20,2,2,9.13776681021814,0,ILD2.5,5,0.499564093669981
1,4357,1,S,1,20,2,3,4.09119638051339,0,CS,1,1209.83570969137
1,4357,1,S,1,20,2,3,4.09119638051339,0,ILD2.5,5,0.504019097157737
1,4358,1,S,1,20,2,4,5.00570549143292,0,CS,1,1168.81525961595
1,4358,1,S,1,20,2,4,5.00570549143292,0,ILD2.5,5,0.512499103240658
1,4359,1,S,1,20,2,5,2.31785577927419,0,CS,1,1187.45516874439
1,4359,1,S,1,20,2,5,2.31785577927419,0,ILD2.5,5,0.503638723894338
1,4360,1,S,1,20,2,6,2.70671733935726,0,CS,1,1216.65013687401
1,4360,1,S,1,20,2,6,2.70671733935726,0,ILD2.5,5,0.496716797082453
1,5317,1,S,1,21,1,1,9.33268606046128,0,CS,1,1252.74267997151
1,5317,1,S,1,21,1,1,9.33268606046128,0,ILD2.5,5,0.502247549085582
1,5318,1,S,1,21,1,2,6.19401649096152,0,CS,1,1246.47601037663
1,5318,1,S,1,21,1,2,6.19401649096152,0,ILD2.5,5,0.508911221428478
1,5319,1,S,1,21,1,3,13.8053098924248,0,CS,1,1252.22424331888
1,5319,1,S,1,21,1,3,13.8053098924248,0,ILD2.5,5,0.494713923520521
1,5320,1,S,1,21,1,4,5.53612483133656,0,CS,1,1231.70631420174
1,5320,1,S,1,21,1,4,5.53612483133656,0,ILD2.5,5,0.501539533197884
1,5321,1,S,1,21,1,5,3.65770241480946,0,CS,1,1204.23013673559
1,5321,1,S,1,21,1,5,3.65770241480946,0,ILD2.5,5,0.510039403352936
1,5322,1,S,1,21,1,6,4.27089112127954,0,CS,1,1202.58379241439
1,5322,1,S,1,21,1,6,4.27089112127954,0,ILD2.5,5,0.516462338395849
1,5323,1,S,1,21,2,1,1.46977583579792,0,CS,1,1195.13922945311
1,5323,1,S,1,21,2,1,1.46977583579792,0,ILD2.5,5,0.502004714651337
1,5324,1,S,1,21,2,2,1.84633206220403,0,CS,1,1227.29413299701
1,5324,1,S,1,21,2,2,1.84633206220403,0,ILD2.5,5,0.513197619347552
1,5325,1,S,1,21,2,3,2.89859155345561,0,CS,1,1209.20699450323
1,5325,1,S,1,21,2,3,2.89859155345561,0,ILD2.5,5,0.505826806153426
1,5326,1,S,1,21,2,4,5.15705098505291,0,CS,1,1182.66516347142
1,5326,1,S,1,21,2,4,5.15705098505291,0,ILD2.5,5,0.50265312501014
1,5327,1,S,1,21,2,5,5.65097064213522,0,CS,1,1232.08838066827
1,5327,1,S,1,21,2,5,5.65097064213522,0,ILD2.5,5,0.499398925719747
1,5328,1,S,1,21,2,6,11.5044040990181,0,CS,1,1213.90764796082
1,5328,1,S,1,21,2,6,11.5044040990181,0,ILD2.5,5,0.488125747670514
1,4502,1,S,1,22,1,2,5.19577193093359,0,CS,1,1222.84213571862
1,4502,1,S,1,22,1,2,5.19577193093359,0,ILD2.5,5,0.50117473271513
1,4503,1,S,1,22,1,3,5.58948628087541,0,CS,1,1221.6163245653
1,4503,1,S,1,22,1,3,5.58948628087541,0,ILD2.5,5,0.491798740420003
1,4504,1,S,1,22,1,4,5.73793364214921,0,CS,1,1200.72774229261
1,4504,1,S,1,22,1,4,5.73793364214921,0,ILD2.5,5,0.499790106969392
1,4505,1,S,1,22,1,5,10.9755279870753,0,CS,1,1212.63166524528
1,4505,1,S,1,22,1,5,10.9755279870753,0,ILD2.5,5,0.48975636470174
1,3309,1,S,1,23,1,1,6.55767631438403,0,CS,1,1230.77383065379
1,3309,1,S,1,23,1,1,6.55767631438403,0,ILD2.5,5,0.504110934327146
1,3310,1,S,1,23,1,2,6.17184319910101,0,CS,1,1254.66161883504
1,3310,1,S,1,23,1,2,6.17184319910101,0,ILD2.5,5,0.516788497696107
1,3311,1,S,1,23,1,3,4.26782194180666,0,CS,1,1225.25960967915
1,3311,1,S,1,23,1,3,4.26782194180666,0,ILD2.5,5,0.502076261370011
1,3312,1,S,1,23,1,4,11.870012893959,0,CS,1,1246.49036186495
1,3312,1,S,1,23,1,4,11.870012893959,0,ILD2.5,5,0.50387832286466
1,3313,1,S,1,23,1,5,9.36081714307697,0,CS,1,1190.33039297685
1,3313,1,S,1,23,1,5,9.36081714307697,0,ILD2.5,5,0.499381338253564
1,3314,1,S,1,23,1,6,5.21811517524443,0,CS,1,1249.79820593388
1,3314,1,S,1,23,1,6,5.21811517524443,0,ILD2.5,5,0.506172156935683
1,3315,1,S,1,23,2,1,7.04769605382109,0,CS,1,1243.32609470636
1,3315,1,S,1,23,2,1,7.04769605382109,0,ILD2.5,5,0.514722000094862
1,3316,1,S,1,23,2,2,5.6827662885355,0,CS,1,1239.59222685885
1,3316,1,S,1,23,2,2,5.6827662885355,0,ILD2.5,5,0.513851341547984
1,3317,1,S,1,23,2,3,3.57709520476107,0,CS,1,1219.93761224817
1,3317,1,S,1,23,2,3,3.57709520476107,0,ILD2.5,5,0.511293392455524
1,3318,1,S,1,23,2,4,2.37448168760687,0,CS,1,1238.76067099339
1,3318,1,S,1,23,2,4,2.37448168760687,0,ILD2.5,5,0.505508795490605
1,3319,1,S,1,23,2,5,6.62264047210223,0,CS,1,1240.76526565037
1,3319,1,S,1,23,2,5,6.62264047210223,0,ILD2.5,5,0.507501189284309
1,3320,1,S,1,23,2,6,2.29943009136957,0,CS,1,1197.88823444519
1,3320,1,S,1,23,2,6,2.29943009136957,0,ILD2.5,5,0.504192457513761
1,1680,1,S,1,24,1,1,5.94028757505499,0,CS,1,1151.92293337898
1,1680,1,S,1,24,1,1,5.94028757505499,0,ILD2.5,5,0.501258016871634
1,1681,1,S,1,24,1,2,2.5092903201155,0,CS,1,1199.13116695195
1,1681,1,S,1,24,1,2,2.5092903201155,0,ILD2.5,5,0.508636189782747
1,1682,1,S,1,24,1,3,5.81696892212113,0,CS,1,1181.64471065638
1,1682,1,S,1,24,1,3,5.81696892212113,0,ILD2.5,5,0.518668939264444
1,1683,1,S,1,24,1,5,5.7661619558357,0,CS,1,1182.88075852508
1,1683,1,S,1,24,1,5,5.7661619558357,0,ILD2.5,5,0.51374741660995
1,1684,1,S,1,24,1,6,7.04133163685158,0,CS,1,1177.696055865
1,1684,1,S,1,24,1,6,7.04133163685158,0,ILD2.5,5,0.503303881052932
1,1685,1,S,1,24,2,1,2.25290337066863,0,CS,1,1214.70590862333
1,1685,1,S,1,24,2,1,2.25290337066863,0,ILD2.5,5,0.514981770261746
1,1686,1,S,1,24,2,2,4.86092723284251,0,CS,1,1207.99733259455
1,1686,1,S,1,24,2,2,4.86092723284251,0,ILD2.5,5,0.516692992195591
1,1687,1,S,1,24,2,3,1.30600539840431,0,CS,1,1197.81031701833
1,1687,1,S,1,24,2,3,1.30600539840431,0,ILD2.5,5,0.506823103106236
1,1688,1,S,1,24,2,4,2.11236380087743,0,CS,1,1213.07607162764
1,1688,1,S,1,24,2,4,2.11236380087743,0,ILD2.5,5,0.503514625163226
1,1689,1,S,1,24,2,5,9.38824978039613,0,CS,1,1230.00397469999
1,1689,1,S,1,24,2,5,9.38824978039613,0,ILD2.5,5,0.497572409127002
1,1690,1,S,1,24,2,6,6.29233848318468,0,CS,1,1221.09550086069
1,1690,1,S,1,24,2,6,6.29233848318468,0,ILD2.5,5,0.516078595465917
1,4294,1,S,1,25,1,1,18.7699333193187,0,CS,1,1214.23181019477
1,4294,1,S,1,25,1,1,18.7699333193187,0,ILD2.5,5,0.476308082939074
1,4295,1,S,1,25,1,2,2.77069805499946,0,CS,1,1239.95680928364
1,4295,1,S,1,25,1,2,2.77069805499946,0,ILD2.5,5,0.507613125868608
1,4296,1,S,1,25,1,3,6.19584195371795,0,CS,1,1247.33484767412
1,4296,1,S,1,25,1,3,6.19584195371795,0,ILD2.5,5,0.506118085923572
1,4297,1,S,1,25,1,4,2.28292242651065,0,CS,1,1228.59938321832
1,4297,1,S,1,25,1,4,2.28292242651065,0,ILD2.5,5,0.507417326816098
1,4298,1,S,1,25,1,5,2.26547979565121,0,CS,1,1211.45376396386
1,4298,1,S,1,25,1,5,2.26547979565121,0,ILD2.5,5,0.507545024798763
1,4299,1,S,1,25,1,6,1.46622560024193,0,CS,1,1208.1552512451
1,4299,1,S,1,25,1,6,1.46622560024193,0,ILD2.5,5,0.506715708389645
1,6435,1,S,1,26,1,1,11.2471712924319,0,CS,1,1255.61786472725
1,6435,1,S,1,26,1,1,11.2471712924319,0,ILD2.5,5,0.49660237809411
1,6436,1,S,1,26,1,2,2.68567633855955,0,CS,1,1241.02681500262
1,6436,1,S,1,26,1,2,2.68567633855955,0,ILD2.5,5,0.505311133586767
1,6437,1,S,1,26,1,3,7.66263214241958,0,CS,1,1266.27739632532
1,6437,1,S,1,26,1,3,7.66263214241958,0,ILD2.5,5,0.509508698945602
1,6438,1,S,1,26,1,7,3.60871375901111,0,CS,1,1236.51050226927
1,6438,1,S,1,26,1,7,3.60871375901111,0,ILD2.5,5,0.51166704276695
1,6439,1,S,1,26,1,8,4.1844353323984,0,CS,1,1249.65533025888
1,6439,1,S,1,26,1,8,4.1844353323984,0,ILD2.5,5,0.510334231055018
1,6440,1,S,1,26,2,1,4.90963928806372,0,CS,1,1253.82233368386
1,6440,1,S,1,26,2,1,4.90963928806372,0,ILD2.5,5,0.510027936306473
1,6441,1,S,1,26,2,6,4.79050170303493,0,CS,1,1247.34045962689
1,6441,1,S,1,26,2,6,4.79050170303493,0,ILD2.5,5,0.511416866049691
1,6442,1,S,1,26,2,7,6.14465696734214,0,CS,1,1225.81972573457
1,6442,1,S,1,26,2,7,6.14465696734214,0,ILD2.5,5,0.513534962985549
1,5738,1,S,1,27,1,1,6.64596957509939,0,CS,1,1170.17501065249
1,5738,1,S,1,27,1,1,6.64596957509939,0,ILD2.5,5,0.496070901218462
1,5739,1,S,1,27,1,2,3.09727862333893,0,CS,1,1234.18295060155
1,5739,1,S,1,27,1,2,3.09727862333893,0,ILD2.5,5,0.502556630182914
1,5740,1,S,1,27,1,3,4.29273750621588,0,CS,1,1210.43472447803
1,5740,1,S,1,27,1,3,4.29273750621588,0,ILD2.5,5,0.500485669596954
1,5741,1,S,1,27,1,5,6.26288759604483,0,CS,1,1244.45588288393
1,5741,1,S,1,27,1,5,6.26288759604483,0,ILD2.5,5,0.518249080848026
1,5742,1,S,1,27,1,6,7.74790934271817,0,CS,1,1248.71462801643
1,5742,1,S,1,27,1,6,7.74790934271817,0,ILD2.5,5,0.511879123399435
1,5743,1,S,1,27,1,7,3.45916183795849,0,CS,1,1225.18823950535
1,5743,1,S,1,27,1,7,3.45916183795849,0,ILD2.5,5,0.514913406429961
1,5744,1,S,1,27,1,8,13.9364416528869,0,CS,1,1240.02813588151
1,5744,1,S,1,27,1,8,13.9364416528869,0,ILD2.5,5,0.523680899628437
1,5745,1,S,1,27,2,5,4.36083649376781,0,CS,1,1227.9743935079
1,5745,1,S,1,27,2,5,4.36083649376781,0,ILD2.5,5,0.50933627236385
1,5746,1,S,1,27,2,6,2.96741431135329,0,CS,1,1222.86103507762
1,5746,1,S,1,27,2,6,2.96741431135329,0,ILD2.5,5,0.500387002993005
1,5747,1,S,1,27,2,7,14.6510956561904,0,CS,1,1244.85456535648
1,5747,1,S,1,27,2,7,14.6510956561904,0,ILD2.5,5,0.52046662769355
1,5748,1,S,1,27,2,8,3.57668462934668,0,CS,1,1233.44900358484
1,5748,1,S,1,27,2,8,3.57668462934668,0,ILD2.5,5,0.514145125769455
1,5681,1,S,1,28,1,3,5.83772028269972,0,CS,1,1221.39246581741
1,5681,1,S,1,28,1,3,5.83772028269972,0,ILD2.5,5,0.49417248737596
1,5682,1,S,1,28,1,5,2.20573881367785,0,CS,1,1240.78827990739
1,5682,1,S,1,28,1,5,2.20573881367785,0,ILD2.5,5,0.503426930907196
1,5683,1,S,1,28,1,6,0.891256252337654,0,CS,1,1227.92272648657
1,5683,1,S,1,28,1,6,0.891256252337654,0,ILD2.5,5,0.505914225721744
1,5684,1,S,1,28,1,7,9.37241769429524,0,CS,1,1231.53409300036
1,5684,1,S,1,28,1,7,9.37241769429524,0,ILD2.5,5,0.512977707129906
1,5685,1,S,1,28,1,8,4.43136134290173,0,CS,1,1217.04742900367
1,5685,1,S,1,28,1,8,4.43136134290173,0,ILD2.5,5,0.516465556076239
1,5686,1,S,1,28,2,1,6.02759597103811,0,CS,1,1179.55179811843
1,5686,1,S,1,28,2,1,6.02759597103811,0,ILD2.5,5,0.511649398391142
1,5687,1,S,1,28,2,2,1.44707702452638,0,CS,1,1228.40727954715
1,5687,1,S,1,28,2,2,1.44707702452638,0,ILD2.5,5,0.510130530501351
1,5688,1,S,1,28,2,3,4.01262336102242,0,CS,1,1222.69474704214
1,5688,1,S,1,28,2,3,4.01262336102242,0,ILD2.5,5,0.51482810604966
1,5689,1,S,1,28,2,5,4.29715585207965,0,CS,1,1232.3879259389
1,5689,1,S,1,28,2,5,4.29715585207965,0,ILD2.5,5,0.509207424400931
1,5690,1,S,1,28,2,6,3.63642689128802,0,CS,1,1235.89544685444
1,5690,1,S,1,28,2,6,3.63642689128802,0,ILD2.5,5,0.510953813216858
1,5691,1,S,1,28,2,7,1.26170424296655,0,CS,1,1231.0179166491
1,5691,1,S,1,28,2,7,1.26170424296655,0,ILD2.5,5,0.511243025216055
1,5692,1,S,1,28,2,8,6.69785484990273,0,CS,1,1214.75594256624
1,5692,1,S,1,28,2,8,6.69785484990273,0,ILD2.5,5,0.516106480745261
1,2024,1,S,1,30,1,1,6.8920978085275,0,CS,1,1194.9391430343
1,2024,1,S,1,30,1,1,6.8920978085275,0,ILD2.5,5,0.513806423152742
1,2025,1,S,1,30,1,2,5.3626144970439,0,CS,1,1176.35926107253
1,2025,1,S,1,30,1,2,5.3626144970439,0,ILD2.5,5,0.517944804619714
1,2026,1,S,1,30,1,3,6.2149446963315,0,CS,1,1156.236135052
1,2026,1,S,1,30,1,3,6.2149446963315,0,ILD2.5,5,0.505996437187339
1,2027,1,S,1,30,1,4,5.72927120325608,0,CS,1,1192.93792331742
1,2027,1,S,1,30,1,4,5.72927120325608,0,ILD2.5,5,0.515595854793359
1,2028,1,S,1,30,1,5,1.51931661635438,0,CS,1,1211.13050952864
1,2028,1,S,1,30,1,5,1.51931661635438,0,ILD2.5,5,0.502447558855366
1,2029,1,S,1,30,1,6,6.86496453778609,0,CS,1,1177.90067492976
1,2029,1,S,1,30,1,6,6.86496453778609,0,ILD2.5,5,0.511620868660796
1,2030,1,S,1,30,2,1,14.6755801862285,0,CS,1,1197.29324357532
1,2030,1,S,1,30,2,1,14.6755801862285,0,ILD2.5,5,0.485664216118468
1,2031,1,S,1,30,2,2,2.21264234986046,0,CS,1,1212.98227522087
1,2031,1,S,1,30,2,2,2.21264234986046,0,ILD2.5,5,0.505922056472678
1,2032,1,S,1,30,2,3,2.05373006859494,0,CS,1,1215.58865484084
1,2032,1,S,1,30,2,3,2.05373006859494,0,ILD2.5,5,0.500106230608806
1,2033,1,S,1,30,2,4,3.9398932668242,0,CS,1,1200.09397780155
1,2033,1,S,1,30,2,4,3.9398932668242,0,ILD2.5,5,0.498795832084151
1,2034,1,S,1,30,2,5,1.99146368616055,0,CS,1,1221.5909480855
1,2034,1,S,1,30,2,5,1.99146368616055,0,ILD2.5,5,0.50625003479696
1,2035,1,S,1,30,2,6,6.8475239211356,0,CS,1,1149.22737330589
1,2035,1,S,1,30,2,6,6.8475239211356,0,ILD2.5,5,0.503703120973146
1,499,1,S,1,31,1,1,4.71901245217884,0,CS,1,1217.86826508909
1,499,1,S,1,31,1,1,4.71901245217884,0,ILD2.5,5,0.513818760287078
1,500,1,S,1,31,1,2,3.91903391167362,0,CS,1,1212.04198680482
1,500,1,S,1,31,1,2,3.91903391167362,0,ILD2.5,5,0.507816288184143
1,501,1,S,1,31,1,3,5.77340864938287,0,CS,1,1228.34703746312
1,501,1,S,1,31,1,3,5.77340864938287,0,ILD2.5,5,0.511677582022519
1,502,1,S,1,31,1,4,2.15019751415485,0,CS,1,1225.578140217
1,502,1,S,1,31,1,4,2.15019751415485,0,ILD2.5,5,0.501450345859706
1,503,1,S,1,31,1,5,4.23994903376676,0,CS,1,1206.50284339122
1,503,1,S,1,31,1,5,4.23994903376676,0,ILD2.5,5,0.516285975902919
1,504,1,S,1,31,1,6,6.36866190250034,0,CS,1,1237.72551256102
1,504,1,S,1,31,1,6,6.36866190250034,0,ILD2.5,5,0.512379951412736
1,505,1,S,1,31,2,1,3.96226912629287,0,CS,1,1199.97990723919
1,505,1,S,1,31,2,1,3.96226912629287,0,ILD2.5,5,0.510488282977934
1,506,1,S,1,31,2,2,6.25657067992316,0,CS,1,1169.87311752647
1,506,1,S,1,31,2,2,6.25657067992316,0,ILD2.5,5,0.509972475571473
1,507,1,S,1,31,2,3,2.37475174645566,0,CS,1,1215.9037790878
1,507,1,S,1,31,2,3,2.37475174645566,0,ILD2.5,5,0.508517660458042
1,508,1,S,1,31,2,4,6.72869658730746,0,CS,1,1170.30243004865
1,508,1,S,1,31,2,4,6.72869658730746,0,ILD2.5,5,0.513693216633761
1,509,1,S,1,31,2,5,1.39044611081978,0,CS,1,1199.68514387919
1,509,1,S,1,31,2,5,1.39044611081978,0,ILD2.5,5,0.513504775676832
1,510,1,S,1,31,2,6,3.8525885989335,0,CS,1,1173.87392849487
1,510,1,S,1,31,2,6,3.8525885989335,0,ILD2.5,5,0.507740318006278
1,2361,1,S,1,32,1,1,5.56704756621327,0,CS,1,1210.15912635946
1,2361,1,S,1,32,1,1,5.56704756621327,0,ILD2.5,5,0.512762095285072
1,2362,1,S,1,32,1,3,2.19897218139299,0,CS,1,1215.12569080093
1,2362,1,S,1,32,1,3,2.19897218139299,0,ILD2.5,5,0.505928695371305
1,2363,1,S,1,32,1,4,5.46911408659904,0,CS,1,1223.93881473798
1,2363,1,S,1,32,1,4,5.46911408659904,0,ILD2.5,5,0.511748823082443
1,2364,1,S,1,32,1,5,10.6347210104708,0,CS,1,1233.71354499782
1,2364,1,S,1,32,1,5,10.6347210104708,0,ILD2.5,5,0.497877626242765
1,2365,1,S,1,32,2,1,6.24350158280605,0,CS,1,1204.51585479164
1,2365,1,S,1,32,2,1,6.24350158280605,0,ILD2.5,5,0.511830215849744
1,2366,1,S,1,32,2,2,4.62719732969523,0,CS,1,1182.32830559968
1,2366,1,S,1,32,2,2,4.62719732969523,0,ILD2.5,5,0.501069920781054
1,2367,1,S,1,32,2,3,4.66353142471639,0,CS,1,1151.19281134347
1,2367,1,S,1,32,2,3,4.66353142471639,0,ILD2.5,5,0.502507230748507
1,2368,1,S,1,32,2,4,6.3103147984872,0,CS,1,1223.89578350809
1,2368,1,S,1,32,2,4,6.3103147984872,0,ILD2.5,5,0.490229947573211
1,2369,1,S,1,32,2,5,3.61411230627118,0,CS,1,1204.58217744669
1,2369,1,S,1,32,2,5,3.61411230627118,0,ILD2.5,5,0.505368612378093
1,2370,1,S,1,32,2,6,7.67754641917796,0,CS,1,1186.47376709306
1,2370,1,S,1,32,2,6,7.67754641917796,0,ILD2.5,5,0.5130678075159
1,6420,1,S,1,33,1,2,3.15547883143291,0,CS,1,1181.42334119108
1,6420,1,S,1,33,1,2,3.15547883143291,0,ILD2.5,5,0.509444744668233
1,6421,1,S,1,33,1,8,7.2964754614735,0,CS,1,1230.79639980696
1,6421,1,S,1,33,1,8,7.2964754614735,0,ILD2.5,5,0.506338725809789
1,6422,1,S,1,33,2,2,2.50662234863751,0,CS,1,1196.10739019909
1,6422,1,S,1,33,2,2,2.50662234863751,0,ILD2.5,5,0.513147916699589
